Post_Date,Post_Time,Seller_Name,Supply_Type,Inventory_Status,festival,Supply_Shop,Supply_District,Supply_Table_Date,Date_of_week,Supply_Count,Count_Specified,Premium_Keywords,Premium_Score,Supply_Zone,Seller_Contact,Raw_Message,is_fri,is_sat,is_payday,is_exam,is_hell_week,is_post_midterm,is_pre_break_final,is_break,is_pre_term,is_post_term,is_concert,is_festival,is_year_66,is_year_67,Active_Events,Booster_Count,Depressor_Count
2026-02-23,13:01,อ้วรๆ,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,Hashtags (#),หลังมอ,2026-02-27,ศุกร์,1,False,,0,A,lin.ee/Hi8eD2o,"ปล่อยโต๊ะ# วันศุกร์ เสาร์ที่ 27,28โซน A ค่ะ สนใจทักมาสอบถามก่อนได้นะคะ มีเครดิต ไม่โกงแน่นอนค่าาา(warm heart)(warm heart)(warm heart) https://lin.ee/Hi8eD2o",True,False,True,False,False,False,False,False,False,False,False,False,False,False,ศุกร์ + สิ้นเดือน,2,0
2026-02-23,13:01,อ้วรๆ,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,Hashtags (#),หลังมอ,2026-02-28,เสาร์,1,False,,0,A,lin.ee/Hi8eD2o,"ปล่อยโต๊ะ# วันศุกร์ เสาร์ที่ 27,28โซน A ค่ะ สนใจทักมาสอบถามก่อนได้นะคะ มีเครดิต ไม่โกงแน่นอนค่าาา(warm heart)(warm heart)(warm heart) https://lin.ee/Hi8eD2o",False,True,True,False,False,False,False,False,False,False,False,False,False,False,เสาร์ + สิ้นเดือน,2,0
2026-02-23,13:54,หิวนอน,รับวอร์กอิน,ไม่มีของในมือ,วันปกติ,Hashtags (#),หลังมอ,2026-03-03,อังคาร,1,False,,0,,,รับต่อคิว -ซื้อโต๊ะวันสงกรานต์ # (3มีนา) -งาน OG-ANIC x HIGHHOT # (5มีนา) -งาน YOUNGOHM รีเพล (7มีนา) 🖇️แถมฟรี (5)นาที 🖇️มีเครดิต 🖇️สอบถามได้ค่ะ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,วันธรรมดา,0,0
2026-02-23,13:54,หิวนอน,รับวอร์กอิน,ไม่มีของในมือ,วันปกติ,Hashtags (#),หลังมอ,2026-03-05,พฤหัสบดี,1,False,,0,,,รับต่อคิว -ซื้อโต๊ะวันสงกรานต์ # (3มีนา) -งาน OG-ANIC x HIGHHOT # (5มีนา) -งาน YOUNGOHM รีเพล (7มีนา) 🖇️แถมฟรี (5)นาที 🖇️มีเครดิต 🖇️สอบถามได้ค่ะ,False,False,False,False,False,False,False,False,False,False,True,False,False,False,คอนเสิร์ต,1,0
2026-02-23,13:54,หิวนอน,รับวอร์กอิน,ไม่มีของในมือ,วันปกติ,Replayground,หลังมอ,2026-03-07,เสาร์,1,False,,0,,,รับต่อคิว -ซื้อโต๊ะวันสงกรานต์ # (3มีนา) -งาน OG-ANIC x HIGHHOT # (5มีนา) -งาน YOUNGOHM รีเพล (7มีนา) 🖇️แถมฟรี (5)นาที 🖇️มีเครดิต 🖇️สอบถามได้ค่ะ,False,True,False,False,False,False,False,False,False,False,True,False,False,False,เสาร์ + คอนเสิร์ต,2,0
2026-02-23,14:10,Kira,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,,,2026-02-23,จันทร์,1,False,,0,,line.me/ti/p/sT1_fpNfA8,ปล่อยบัตรยังโอม มี 1 ใบค่ะ 450 บาทค่ะ https://line.me/ti/p/sT1_fpNfA8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,วันธรรมดา,0,0
2026-02-23,14:10,Mmmm3,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,Hashtags (#),หลังมอ,2026-02-23,จันทร์,1,False,,0,,,ปกติถ้ามีคนขายโต๊ะ#ให้เรา 300ไม่บวกเพิ่ม แล้วเราสามารถหักมัดจำที่เขาเคยจองไว้ได้ไหมคะ หรือเราซื้อโต๊ะ300กับเขา แล้วซื้ออย่างอื่นจ่ายเพิ่มอีกเอง,False,False,False,False,False,False,False,False,False,False,False,False,False,False,วันธรรมดา,0,0
2026-02-23,17:59,คุณนรมน,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,,,2026-02-23,จันทร์,1,False,,0,,,ขายบัตรยังต้าค่ะ ซื้อมา490 ปล่อย490 ไม่มีคนไปด้วยค่ะ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,วันธรรมดา,0,0
2026-02-23,18:08,อ้วรๆ,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,Hashtags (#),หลังมอ,2026-02-27,ศุกร์,1,False,,0,A,lin.ee/Hi8eD2o,"ปล่อยโต๊ะ# วันศุกร์ เสาร์ที่ 27,28โซน A ค่ะ สนใจทักมาสอบถามก่อนได้นะคะ มีเครดิต ไม่โกงแน่นอนค่าาา(warm heart)(warm heart)(warm heart) https://lin.ee/Hi8eD2o",True,False,True,False,False,False,False,False,False,False,False,False,False,False,ศุกร์ + สิ้นเดือน,2,0
2026-02-23,18:08,อ้วรๆ,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,Hashtags (#),หลังมอ,2026-02-28,เสาร์,1,False,,0,A,lin.ee/Hi8eD2o,"ปล่อยโต๊ะ# วันศุกร์ เสาร์ที่ 27,28โซน A ค่ะ สนใจทักมาสอบถามก่อนได้นะคะ มีเครดิต ไม่โกงแน่นอนค่าาา(warm heart)(warm heart)(warm heart) https://lin.ee/Hi8eD2o",False,True,True,False,False,False,False,False,False,False,False,False,False,False,เสาร์ + สิ้นเดือน,2,0
2026-02-24,13:44,อ้วรๆ,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,Hashtags (#),หลังมอ,2026-02-27,ศุกร์,1,False,,0,A,lin.ee/Hi8eD2o,"ปล่อยโต๊ะ# วันศุกร์ เสาร์ที่ 27,28โซน A ค่ะ สนใจทักมาสอบถามก่อนได้นะคะ มีเครดิต ไม่โกงแน่นอนค่าาา(warm heart)(warm heart)(warm heart) https://lin.ee/Hi8eD2o",True,False,True,False,False,False,False,False,False,False,False,False,False,False,ศุกร์ + สิ้นเดือน,2,0
2026-02-24,13:44,อ้วรๆ,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,Hashtags (#),หลังมอ,2026-02-28,เสาร์,1,False,,0,A,lin.ee/Hi8eD2o,"ปล่อยโต๊ะ# วันศุกร์ เสาร์ที่ 27,28โซน A ค่ะ สนใจทักมาสอบถามก่อนได้นะคะ มีเครดิต ไม่โกงแน่นอนค่าาา(warm heart)(warm heart)(warm heart) https://lin.ee/Hi8eD2o",False,True,True,False,False,False,False,False,False,False,False,False,False,False,เสาร์ + สิ้นเดือน,2,0
2026-02-24,15:14,อิ๊ง,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,Hashtags (#),หลังมอ,2026-02-27,ศุกร์,1,False,ทำเลดี,1,A,line.me/ti/p/~hunn18851,ปล่อยโต๊ะ # ศ.-ส.นี้ ที่ 27-28 โซน A ที่สวยมากกๆๆ🌟(ชอบ)‼️ https://line.me/ti/p/~hunn18851,True,False,True,False,False,False,False,False,False,False,False,False,False,False,ศุกร์ + สิ้นเดือน,2,0
2026-02-24,15:14,อิ๊ง,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,Hashtags (#),หลังมอ,2026-02-28,เสาร์,1,False,ทำเลดี,1,A,line.me/ti/p/~hunn18851,ปล่อยโต๊ะ # ศ.-ส.นี้ ที่ 27-28 โซน A ที่สวยมากกๆๆ🌟(ชอบ)‼️ https://line.me/ti/p/~hunn18851,False,True,True,False,False,False,False,False,False,False,False,False,False,False,เสาร์ + สิ้นเดือน,2,0
2026-02-24,15:56,Ppj,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,Hashtags (#),หลังมอ,2026-02-27,ศุกร์,1,False,,0,A,line.me/ti/p/CQU2MHchyo,ปล่อยโต๊ะ ศุกร์27 โซนa https://line.me/ti/p/CQU2MHchyo,True,False,True,False,False,False,False,False,False,False,False,False,False,False,ศุกร์ + สิ้นเดือน,2,0
2026-02-24,18:17,อิ๊ง,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,Hashtags (#),หลังมอ,2026-02-27,ศุกร์,1,False,ทำเลดี,1,A,line.me/ti/p/~hunn18851,ปล่อยโต๊ะ # ศ.-ส.นี้ ที่ 27-28 โซน A ที่สวยมากกๆๆ‼️🌟(ถูกใจ)(ถูกใจ) https://line.me/ti/p/~hunn18851,True,False,True,False,False,False,False,False,False,False,False,False,False,False,ศุกร์ + สิ้นเดือน,2,0
2026-02-24,18:17,อิ๊ง,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,Hashtags (#),หลังมอ,2026-02-28,เสาร์,1,False,ทำเลดี,1,A,line.me/ti/p/~hunn18851,ปล่อยโต๊ะ # ศ.-ส.นี้ ที่ 27-28 โซน A ที่สวยมากกๆๆ‼️🌟(ถูกใจ)(ถูกใจ) https://line.me/ti/p/~hunn18851,False,True,True,False,False,False,False,False,False,False,False,False,False,False,เสาร์ + สิ้นเดือน,2,0
2026-02-24,18:19,Ppj,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,Hashtags (#),หลังมอ,2026-02-27,ศุกร์,1,False,,0,A,line.me/ti/p/CQU2MHchyo,ปล่อยโต๊ะ ศุกร์27 โซนa https://line.me/ti/p/CQU2MHchyo,True,False,True,False,False,False,False,False,False,False,False,False,False,False,ศุกร์ + สิ้นเดือน,2,0
2026-02-24,19:39,อิ๊ง,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,Hashtags (#),หลังมอ,2026-02-27,ศุกร์,1,False,ทำเลดี,1,A,line.me/ti/p/~hunn18851,ปล่อยโต๊ะ # ศ.-ส.นี้ ที่ 27-28 โซน A ที่สวยมากกๆๆ‼️🌟(ถูกใจ)(ถูกใจ) https://line.me/ti/p/~hunn18851,True,False,True,False,False,False,False,False,False,False,False,False,False,False,ศุกร์ + สิ้นเดือน,2,0
2026-02-24,19:39,อิ๊ง,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,Hashtags (#),หลังมอ,2026-02-28,เสาร์,1,False,ทำเลดี,1,A,line.me/ti/p/~hunn18851,ปล่อยโต๊ะ # ศ.-ส.นี้ ที่ 27-28 โซน A ที่สวยมากกๆๆ‼️🌟(ถูกใจ)(ถูกใจ) https://line.me/ti/p/~hunn18851,False,True,True,False,False,False,False,False,False,False,False,False,False,False,เสาร์ + สิ้นเดือน,2,0
2026-02-24,19:54,อ้วรๆ,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,Hashtags (#),หลังมอ,2026-02-27,ศุกร์,1,False,,0,A,lin.ee/Hi8eD2o,"ปล่อยโต๊ะ# วันศุกร์ เสาร์ที่ 27,28โซน A ค่ะ สนใจทักมาสอบถามก่อนได้นะคะ มีเครดิต ไม่โกงแน่นอนค่าาา(warm heart)(warm heart)(warm heart) https://lin.ee/Hi8eD2o",True,False,True,False,False,False,False,False,False,False,False,False,False,False,ศุกร์ + สิ้นเดือน,2,0
2026-02-24,19:54,อ้วรๆ,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,Hashtags (#),หลังมอ,2026-02-28,เสาร์,1,False,,0,A,lin.ee/Hi8eD2o,"ปล่อยโต๊ะ# วันศุกร์ เสาร์ที่ 27,28โซน A ค่ะ สนใจทักมาสอบถามก่อนได้นะคะ มีเครดิต ไม่โกงแน่นอนค่าาา(warm heart)(warm heart)(warm heart) https://lin.ee/Hi8eD2o",False,True,True,False,False,False,False,False,False,False,False,False,False,False,เสาร์ + สิ้นเดือน,2,0
2026-02-24,20:35,NN😴,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,Hashtags (#),หลังมอ,2026-02-27,ศุกร์,1,False,,0,B,line.me/ti/p/rrLpYSTG2J,ปล่อยโต๊ะ# ศุกร์นี้ โซนB https://line.me/ti/p/rrLpYSTG2J,True,False,True,False,False,False,False,False,False,False,False,False,False,False,ศุกร์ + สิ้นเดือน,2,0
2026-02-24,21:10,จาร์ยเจย์,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,,,2026-02-24,อังคาร,1,False,,0,,line.me/ti/p/bbKPayQJt9,ปล่อยบัตร ยังโอม 400 นัดรับได้ครับ https://line.me/ti/p/bbKPayQJt9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,วันธรรมดา,0,0
2026-02-25,10:14,อิ๊ง,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,Hashtags (#),หลังมอ,2026-02-27,ศุกร์,1,False,,0,A,line.me/ti/p/~hunn18851,ปล่อยโต๊ะ # ศ.-ส.นี้ ที่ 27-28 โซน A ที่เริ่ดๆๆๆ ‼️🌟(ถูกใจ)(ถูกใจ) https://line.me/ti/p/~hunn18851,True,False,True,False,False,False,False,False,False,False,False,False,False,False,ศุกร์ + สิ้นเดือน,2,0
2026-02-25,10:14,อิ๊ง,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,Hashtags (#),หลังมอ,2026-02-28,เสาร์,1,False,,0,A,line.me/ti/p/~hunn18851,ปล่อยโต๊ะ # ศ.-ส.นี้ ที่ 27-28 โซน A ที่เริ่ดๆๆๆ ‼️🌟(ถูกใจ)(ถูกใจ) https://line.me/ti/p/~hunn18851,False,True,True,False,False,False,False,False,False,False,False,False,False,False,เสาร์ + สิ้นเดือน,2,0
2026-02-25,11:38,Ppj,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,Hashtags (#),หลังมอ,2026-02-27,ศุกร์,1,False,,0,A,line.me/ti/p/CQU2MHchyo,ปล่อยโต๊ะ# วันศุกร์โซนa https://line.me/ti/p/CQU2MHchyo,True,False,True,False,False,False,False,False,False,False,False,False,False,False,ศุกร์ + สิ้นเดือน,2,0
2026-02-25,13:07,อ้วรๆ,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,Hashtags (#),หลังมอ,2026-02-27,ศุกร์,1,False,,0,A,lin.ee/Hi8eD2o,"ปล่อยโต๊ะ# วันศุกร์ เสาร์ที่ 27,28โซน A ค่ะ สนใจทักมาสอบถามก่อนได้นะคะ มีเครดิต ไม่โกงแน่นอนค่าาา(warm heart)(warm heart)(warm heart) https://lin.ee/Hi8eD2o",True,False,True,False,False,False,False,False,False,False,False,False,False,False,ศุกร์ + สิ้นเดือน,2,0
2026-02-25,13:07,อ้วรๆ,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,Hashtags (#),หลังมอ,2026-02-28,เสาร์,1,False,,0,A,lin.ee/Hi8eD2o,"ปล่อยโต๊ะ# วันศุกร์ เสาร์ที่ 27,28โซน A ค่ะ สนใจทักมาสอบถามก่อนได้นะคะ มีเครดิต ไม่โกงแน่นอนค่าาา(warm heart)(warm heart)(warm heart) https://lin.ee/Hi8eD2o",False,True,True,False,False,False,False,False,False,False,False,False,False,False,เสาร์ + สิ้นเดือน,2,0
2026-02-25,14:50,Ppj,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,Hashtags (#),หลังมอ,2026-02-27,ศุกร์,1,False,,0,A,line.me/ti/p/CQU2MHchyo,ปล่อยโต๊ะ# วันศุกร์โซนa https://line.me/ti/p/CQU2MHchyo,True,False,True,False,False,False,False,False,False,False,False,False,False,False,ศุกร์ + สิ้นเดือน,2,0
2026-02-25,16:03,อ้วรๆ,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,Hashtags (#),หลังมอ,2026-02-27,ศุกร์,1,False,,0,A,lin.ee/Hi8eD2o,"ปล่อยโต๊ะ# วันศุกร์ เสาร์ที่ 27,28โซน A ค่ะ สนใจทักมาสอบถามก่อนได้นะคะ มีเครดิต ไม่โกงแน่นอนค่าาา(warm heart)(warm heart)(warm heart) https://lin.ee/Hi8eD2o",True,False,True,False,False,False,False,False,False,False,False,False,False,False,ศุกร์ + สิ้นเดือน,2,0
2026-02-25,16:03,อ้วรๆ,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,Hashtags (#),หลังมอ,2026-02-28,เสาร์,1,False,,0,A,lin.ee/Hi8eD2o,"ปล่อยโต๊ะ# วันศุกร์ เสาร์ที่ 27,28โซน A ค่ะ สนใจทักมาสอบถามก่อนได้นะคะ มีเครดิต ไม่โกงแน่นอนค่าาา(warm heart)(warm heart)(warm heart) https://lin.ee/Hi8eD2o",False,True,True,False,False,False,False,False,False,False,False,False,False,False,เสาร์ + สิ้นเดือน,2,0
2026-02-25,16:51,หิวนอน,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,B2SIT,หลังมอ,2026-02-27,ศุกร์,1,True,,0,,,ปล่อยโต๊ะB2 1โต๊ะค่ะ,True,False,True,False,False,False,False,False,False,False,False,False,False,False,ศุกร์ + สิ้นเดือน,2,0
2026-02-25,16:52,หิวนอน,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,B2SIT,หลังมอ,2026-02-27,ศุกร์,1,True,,0,,,ปล่อยโต๊ะB2 1โต๊ะค่ะ @754gimiu,True,False,True,False,False,False,False,False,False,False,False,False,False,False,ศุกร์ + สิ้นเดือน,2,0
2026-02-25,17:41,poppoัะะ,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,B2SIT,หลังมอ,2026-02-27,ศุกร์,3,True,,0,,line.me/ti/p/wRudILaFWY,ปล่อยโต๊ะบีทู 3 โต๊ะค่าา โซนบีเริ่ด ๆ https://line.me/ti/p/wRudILaFWY,True,False,True,False,False,False,False,False,False,False,False,False,False,False,ศุกร์ + สิ้นเดือน,2,0
2026-02-25,17:56,หิวนอน 27/02,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,B2SIT,หลังมอ,2026-02-27,ศุกร์,1,True,,0,,,ปล่อยโต๊ะB2 1โต๊ะค่ะ @754gimiu,True,False,True,False,False,False,False,False,False,False,False,False,False,False,ศุกร์ + สิ้นเดือน,2,0
2026-02-25,18:02,หิวนอน 27/02,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,B2SIT,หลังมอ,2026-02-27,ศุกร์,1,True,,0,,,ปล่อยโต๊ะB2 1โต๊ะค่ะ @754gimiu,True,False,True,False,False,False,False,False,False,False,False,False,False,False,ศุกร์ + สิ้นเดือน,2,0
2026-02-25,18:38,Mom,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,,,2026-02-17,อังคาร,1,False,,0,,,มีโต๊ะB17ปล่อยวันคะ วันศุกร์,False,False,False,False,False,False,False,False,False,False,False,False,False,False,วันธรรมดา,0,0
2026-02-25,18:39,Mom,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,,,2026-02-17,อังคาร,1,False,,0,,,มีโต๊ะB17ปล่อยมั้ยคะ วันศุกร์,False,False,False,False,False,False,False,False,False,False,False,False,False,False,วันธรรมดา,0,0
2026-02-25,18:51,Ppj,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,Hashtags (#),หลังมอ,2026-02-27,ศุกร์,1,False,,0,A,line.me/ti/p/CQU2MHchyo,ปล่อยโต๊ะ# วันศุกร์โซนa https://line.me/ti/p/CQU2MHchyo พร้อมโอนลดได้,True,False,True,False,False,False,False,False,False,False,False,False,False,False,ศุกร์ + สิ้นเดือน,2,0
2026-02-25,19:23,A,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,Hashtags (#),หลังมอ,2026-02-27,ศุกร์,1,False,,0,A,line.me/ti/p/6DJekCEt86,ปล่อยโต๊ะ # ศุกร์ 27 กพ โซน A ค่ะ https://line.me/ti/p/6DJekCEt86,True,False,True,False,False,False,False,False,False,False,False,False,False,False,ศุกร์ + สิ้นเดือน,2,0
2026-02-25,19:31,อิ๊ง,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,Hashtags (#),หลังมอ,2026-02-27,ศุกร์,1,False,,0,A,line.me/ti/p/~hunn18851,ปล่อยโต๊ะ # ศ.-ส.นี้ ที่ 27-28 โซน A ที่เริ่ดๆๆๆ ‼️🌟(ถูกใจ)(ถูกใจ) https://line.me/ti/p/~hunn18851,True,False,True,False,False,False,False,False,False,False,False,False,False,False,ศุกร์ + สิ้นเดือน,2,0
2026-02-25,19:31,อิ๊ง,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,Hashtags (#),หลังมอ,2026-02-28,เสาร์,1,False,,0,A,line.me/ti/p/~hunn18851,ปล่อยโต๊ะ # ศ.-ส.นี้ ที่ 27-28 โซน A ที่เริ่ดๆๆๆ ‼️🌟(ถูกใจ)(ถูกใจ) https://line.me/ti/p/~hunn18851,False,True,True,False,False,False,False,False,False,False,False,False,False,False,เสาร์ + สิ้นเดือน,2,0
2026-02-25,19:47,poppoัะะ,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,B2SIT,หลังมอ,2026-02-27,ศุกร์,3,True,,0,,line.me/ti/p/wRudILaFWY,ปล่อยโต๊ะบีทู 3 โต๊ะค่ะ https://line.me/ti/p/wRudILaFWY,True,False,True,False,False,False,False,False,False,False,False,False,False,False,ศุกร์ + สิ้นเดือน,2,0
2026-02-25,20:59,อ้วรๆ,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,Hashtags (#),หลังมอ,2026-02-27,ศุกร์,1,False,,0,A,lin.ee/Hi8eD2o,"ปล่อยโต๊ะ# วันศุกร์ เสาร์ที่ 27,28โซน A ค่ะ สนใจทักมาสอบถามก่อนได้นะคะ มีเครดิต ไม่โกงแน่นอนค่าาา(warm heart)(warm heart)(warm heart) https://lin.ee/Hi8eD2o",True,False,True,False,False,False,False,False,False,False,False,False,False,False,ศุกร์ + สิ้นเดือน,2,0
2026-02-25,20:59,อ้วรๆ,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,Hashtags (#),หลังมอ,2026-02-28,เสาร์,1,False,,0,A,lin.ee/Hi8eD2o,"ปล่อยโต๊ะ# วันศุกร์ เสาร์ที่ 27,28โซน A ค่ะ สนใจทักมาสอบถามก่อนได้นะคะ มีเครดิต ไม่โกงแน่นอนค่าาา(warm heart)(warm heart)(warm heart) https://lin.ee/Hi8eD2o",False,True,True,False,False,False,False,False,False,False,False,False,False,False,เสาร์ + สิ้นเดือน,2,0
2026-02-25,22:06,-jjas,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,Rusty,ในเมือง,2026-02-25,พุธ,1,False,,0,,,รัสตี้ยังมีโต๊ะว่างนะงับตอนนี้ ว่างจองค้าบบ,False,False,True,False,False,False,False,False,False,False,False,False,False,False,สิ้นเดือน,1,0
2026-02-26,00:05,NN😴,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,Hashtags (#),หลังมอ,2026-02-27,ศุกร์,1,False,,0,B,line.me/ti/p/rrLpYSTG2J,ปล่อยโต๊ะ# โซนBศุกร์นี้ https://line.me/ti/p/rrLpYSTG2J,True,False,True,False,False,False,False,False,False,False,False,False,False,False,ศุกร์ + สิ้นเดือน,2,0
2026-02-26,00:21,อ้วรๆ,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,Hashtags (#),หลังมอ,2026-02-27,ศุกร์,1,False,,0,A,lin.ee/Hi8eD2o,"ปล่อยโต๊ะ# วันศุกร์ เสาร์ที่ 27,28โซน A ค่ะ สนใจทักมาสอบถามก่อนได้นะคะ มีเครดิต ไม่โกงแน่นอนค่าาา(warm heart)(warm heart)(warm heart) https://lin.ee/Hi8eD2o",True,False,True,False,False,False,False,False,False,False,False,False,False,False,ศุกร์ + สิ้นเดือน,2,0
2026-02-26,00:21,อ้วรๆ,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,Hashtags (#),หลังมอ,2026-02-28,เสาร์,1,False,,0,A,lin.ee/Hi8eD2o,"ปล่อยโต๊ะ# วันศุกร์ เสาร์ที่ 27,28โซน A ค่ะ สนใจทักมาสอบถามก่อนได้นะคะ มีเครดิต ไม่โกงแน่นอนค่าาา(warm heart)(warm heart)(warm heart) https://lin.ee/Hi8eD2o",False,True,True,False,False,False,False,False,False,False,False,False,False,False,เสาร์ + สิ้นเดือน,2,0
2026-02-26,01:42,หิวนอน,รับวอร์กอิน,ไม่มีของในมือ,วันปกติ,Hashtags (#),หลังมอ,2026-03-03,อังคาร,1,False,,0,,,รับต่อคิว -ซื้อโต๊ะวันสงกรานต์ # (3มีนา) มีราคาเหมา🤩 🖇️แถมฟรี (5)นาที 🖇️มีเครดิต 🖇️สอบถามได้ค่ะ @754gimiu,False,False,False,False,False,False,False,False,False,False,False,False,False,False,วันธรรมดา,0,0
2026-02-26,10:06,หิวนอน,รับวอร์กอิน,ไม่มีของในมือ,วันปกติ,Hashtags (#),หลังมอ,2026-03-03,อังคาร,1,False,,0,,,รับต่อคิว -ซื้อโต๊ะวันสงกรานต์ # (3มีนา) มีราคาเหมา🤩 🖇️แถมฟรี (5)นาที 🖇️มีเครดิต 🖇️สอบถามได้ค่ะ @754gimiu,False,False,False,False,False,False,False,False,False,False,False,False,False,False,วันธรรมดา,0,0
2026-02-26,10:25,อ้วรๆ,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,Hashtags (#),หลังมอ,2026-02-27,ศุกร์,1,False,,0,A,lin.ee/Hi8eD2o,"ปล่อยโต๊ะ# วันศุกร์ เสาร์ที่ 27,28โซน A ค่ะ สนใจทักมาสอบถามก่อนได้นะคะ มีเครดิต ไม่โกงแน่นอนค่าาา(warm heart)(warm heart)(warm heart) https://lin.ee/Hi8eD2o",True,False,True,False,False,False,False,False,False,False,False,False,False,False,ศุกร์ + สิ้นเดือน,2,0
2026-02-26,10:25,อ้วรๆ,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,Hashtags (#),หลังมอ,2026-02-28,เสาร์,1,False,,0,A,lin.ee/Hi8eD2o,"ปล่อยโต๊ะ# วันศุกร์ เสาร์ที่ 27,28โซน A ค่ะ สนใจทักมาสอบถามก่อนได้นะคะ มีเครดิต ไม่โกงแน่นอนค่าาา(warm heart)(warm heart)(warm heart) https://lin.ee/Hi8eD2o",False,True,True,False,False,False,False,False,False,False,False,False,False,False,เสาร์ + สิ้นเดือน,2,0
2026-02-26,12:02,อิ๊ง,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,Hashtags (#),หลังมอ,2026-02-27,ศุกร์,1,False,,0,A,line.me/ti/p/~hunn18851,ปล่อยโต๊ะ # ศ.-ส.นี้ ที่ 27-28 โซน A‼️ https://line.me/ti/p/~hunn18851,True,False,True,False,False,False,False,False,False,False,False,False,False,False,ศุกร์ + สิ้นเดือน,2,0
2026-02-26,12:02,อิ๊ง,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,Hashtags (#),หลังมอ,2026-02-28,เสาร์,1,False,,0,A,line.me/ti/p/~hunn18851,ปล่อยโต๊ะ # ศ.-ส.นี้ ที่ 27-28 โซน A‼️ https://line.me/ti/p/~hunn18851,False,True,True,False,False,False,False,False,False,False,False,False,False,False,เสาร์ + สิ้นเดือน,2,0
2026-02-26,12:11,จุด3จุด,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,,,2026-03-06,ศุกร์,2,True,,0,,line.me/ti/p/vNAybN6gP7,ปล่อยโต๊ะ6มีนา 2 โต๊ะค่าา https://line.me/ti/p/vNAybN6gP7,True,False,False,False,False,False,False,False,False,False,False,False,False,False,ศุกร์,1,0
2026-02-26,12:13,หิวนอน,รับวอร์กอิน,ไม่มีของในมือ,วันปกติ,Hashtags (#),หลังมอ,2026-03-03,อังคาร,1,False,,0,,,รับต่อคิว -ซื้อโต๊ะวันสงกรานต์ # (3มีนา) มีราคาเหมา🤩 🖇️แถมฟรี (5)นาที 🖇️มีเครดิต 🖇️สอบถามได้ค่ะ @754gimiu,False,False,False,False,False,False,False,False,False,False,False,False,False,False,วันธรรมดา,0,0
