Post_Date,Post_Time,Customer_Name,type_hire,festival,Wanted_Shop,Wanted_District,Wanted_Table_Date,Date_of_week,Wanted_Zone,Wanted_Count,Count_Specified,Raw_Message
2025-12-17,18:27,อ๊ะอิ๋ว,หาโต๊ะ,วันปกติ,Hashtags (#),หลังมอ,2025-12-17,พุธ,,1,False,หาโต๊ะ#วันนี้ค่ะ
2025-12-17,18:33,เจเจ,จ้างเฝ้าโต๊ะ,วันปกติ,,,2026-01-01,พฤหัสบดี,,1,False,หาคนนั่งโต๊ะ2-3ทุ่ม1ชมค่ะ
2025-12-17,18:33,เจเจ,จ้างเฝ้าโต๊ะ,วันปกติ,,,2026-01-02,ศุกร์,,1,False,หาคนนั่งโต๊ะ2-3ทุ่ม1ชมค่ะ
2025-12-17,18:33,เจเจ,จ้างเฝ้าโต๊ะ,วันปกติ,,,2026-01-03,เสาร์,,1,False,หาคนนั่งโต๊ะ2-3ทุ่ม1ชมค่ะ
2025-12-17,18:57,งั่มมม,หาโต๊ะ,วันปกติ,Hashtags (#),หลังมอ,2025-12-17,พุธ,,1,False,หาโต้ะ#วันนี้ค่ะ
2025-12-17,19:04,Hshsh,จ้างเฝ้าโต๊ะ,วันปกติ,traphouse,ในเมือง,2025-12-17,พุธ,,1,False,หาคนนั่ง trap
2025-12-17,19:15,Janick,หาโต๊ะ,วันปกติ,,,2025-12-17,พุธ,,1,False,หาโต๊ะค่ะ
2025-12-17,19:16,อ๊ะอิ๋ว,หาโต๊ะ,วันปกติ,Hashtags (#),หลังมอ,2025-12-17,พุธ,,1,False,หาโต๊ะ#วันนี้ค่ะ
2025-12-17,19:34,nonamee,จ้างเฝ้าโต๊ะ,วันปกติ,Replayground,หลังมอ,2025-12-17,พุธ,,1,False,หาคนนั่งรีเพลวันนี้ค่ะ
2025-12-17,19:40,Nubtung,จ้างเฝ้าโต๊ะ,วันปกติ,,,2025-12-17,พุธ,,1,False,หาคนนั่ง  Fat guy
2025-12-17,19:57,Nubtung,จ้างเฝ้าโต๊ะ,วันปกติ,,,2025-12-17,พุธ,,1,False,หาคนนั่ง Fat guy ค่ะ
2025-12-17,20:06,ปิ้ว,หาโต๊ะ,วันปกติ,Hashtags (#),หลังมอ,2025-12-19,ศุกร์,,1,False,หาโต๊ะ# 19หรือ20ค้าบ
2025-12-17,20:06,ปิ้ว,หาโต๊ะ,วันปกติ,Hashtags (#),หลังมอ,2025-12-20,เสาร์,,1,False,หาโต๊ะ# 19หรือ20ค้าบ
2025-12-17,20:32,mk,หาโต๊ะ,วันปกติ,Hashtags (#),หลังมอ,2025-12-19,ศุกร์,,1,False,หาโต๊ะ# ศุกร์นี้ค่ะ
2025-12-17,20:48,ปุย,หาโต๊ะ,วันปกติ,Hashtags (#),หลังมอ,2025-12-20,เสาร์,A,2,True,หาแฮช20 2โต๊ะโซนAค่ะะ
2025-12-17,21:11,💗hi,หาโต๊ะ,วันปกติ,Hashtags (#),หลังมอ,2025-12-26,ศุกร์,,1,False,หาโต๊ะ # ศุกร์ที่ 26 ค่ะ
2025-12-17,21:11,💗hi,หาโต๊ะ,วันปกติ,Hashtags (#),หลังมอ,2025-12-19,ศุกร์,,1,False,หาโต๊ะ # ศุกร์ที่ 26 ค่ะ
2025-12-17,21:11,Pearmai,หาโต๊ะ,วันปกติ,Hashtags (#),หลังมอ,2025-12-26,ศุกร์,A,1,False,หาโต๊ะ # วันที่26โซน Aค่ะ
2025-12-17,21:42,🔥🎃เรา,หาโต๊ะ,วันปกติ,Hashtags (#),หลังมอ,2025-12-18,พฤหัสบดี,,1,False,หาโต๊ะ # วันที่18
2025-12-17,21:57,Lin,หาโต๊ะ,วันปกติ,Hashtags (#),หลังมอ,2025-12-27,เสาร์,,1,False,หาโต๊ะ#27นี้ค่ะ
2025-12-17,22:11,ฝันร้ายรั้วแดง,หาโต๊ะ,วันปกติ,,,2025-12-23,อังคาร,,1,False,หาโต๊ะ23นี้ครับ
2025-12-18,01:07,Beam,หาโต๊ะ,วันปกติ,,,2025-12-18,พฤหัสบดี,,1,False,หาโต้ะพนครับ
2025-12-18,01:08,มุ้มิ้,หาโต๊ะ,วันปกติ,Hashtags (#),หลังมอ,2025-12-19,ศุกร์,A,2,True,หาโต๊ะ#โซนA 2โต๊ะ วันศุกร์19ค่ะ
2025-12-18,03:23,🥰🥰🫶🏻🫶🏻🫶🏻,หาโต๊ะ,วันปกติ,Hashtags (#),หลังมอ,2025-12-19,ศุกร์,A,1,False,หาโต๊ะ#วันที่19 โซนAค่ะ
2025-12-18,10:46,ssa,หาโต๊ะ,วันปกติ,Hashtags (#),หลังมอ,2025-12-19,ศุกร์,,1,False,หาโต๊ะ#พรุ่งนี้ค่ะ
2025-12-18,12:51,Mi😻,หาโต๊ะ,คริสมาส,Hashtags (#),หลังมอ,2025-12-25,พฤหัสบดี,,1,False,หาโต๊ะ# วันที่25 ธันวา โซนเอขอราคาไม่แรง
2025-12-18,13:28,อิงงk,หาโต๊ะ,วันปกติ,B2SIT,หลังมอ,2025-12-19,ศุกร์,,1,False,หาโต๊ะบีทู 19 ค่ะ
2025-12-18,14:43,🥰🥰🫶🏻🫶🏻🫶🏻,หาโต๊ะ,วันปกติ,Hashtags (#),หลังมอ,2025-12-19,ศุกร์,A,1,False,หาโต๊ะ# พน โซนAค่าาา
2025-12-18,14:45,มุ้มิ้,หาโต๊ะ,วันปกติ,Hashtags (#),หลังมอ,2025-12-19,ศุกร์,A,2,True,หาโต๊ะ#โซนA 2โต๊ะ วันศุกร์19ค่ะ
2025-12-18,14:46,mai,หาโต๊ะ,วันปกติ,Hashtags (#),หลังมอ,2025-12-18,พฤหัสบดี,,1,False,bok มีใครปล่อยโต๊ะ#วันนี้มั้ยคะ
2025-12-18,14:46,oinh,หาโต๊ะ,วันปกติ,Hashtags (#),หลังมอ,2025-12-18,พฤหัสบดี,,1,False,มีใครปล่อยโต๊ะ#วันนี้มั้ยคะ
2025-12-18,16:54,Mommaayy,หาโต๊ะ,วันปกติ,Hashtags (#),หลังมอ,2025-12-18,พฤหัสบดี,,1,False,มีใครปล่อยโต๊ะ # วันนี้ไหมคะ
2025-12-18,17:22,จาร์ยเจย์,หาโต๊ะ,วันปกติ,Hashtags (#),หลังมอ,2025-12-18,พฤหัสบดี,,1,False,หาโต๊ะ#วันนี้ครับ
2025-12-18,17:31,เลมอน,จ้างเฝ้าโต๊ะ,วันปกติ,Replayground,หลังมอ,2025-12-18,พฤหัสบดี,,1,False,หาคนนั่งเฝ้า รีเพ ครับ
2025-12-18,17:46,Mkk,จ้างเฝ้าโต๊ะ,วันปกติ,Replayground,หลังมอ,2025-12-18,พฤหัสบดี,,1,False,หาคนนั่งรีเพลวันนี้
2025-12-18,17:55,KKK..,หาโต๊ะ,วันปกติ,Hashtags (#),หลังมอ,2026-01-02,ศุกร์,A,1,False,หาโต๊ะ# โซนa 2คับ
2025-12-18,17:55,FT,หาโต๊ะ,วันปกติ,B2SIT,หลังมอ,2025-12-19,ศุกร์,,1,False,หาbetosit พรุ่งนี้ค่ะ
2025-12-18,18:08,phc,หาโต๊ะ,วันปกติ,,,2025-12-26,ศุกร์,,2,True,มีใครปล่อยโต๊ะวันที่26มั้ยคะ ชั้น1 2โต๊ะ
2025-12-18,18:23,มุ้มิ้,หาโต๊ะ,วันปกติ,Hashtags (#),หลังมอ,2025-12-18,พฤหัสบดี,,1,False,หาโต๊ะ#วันนี้ค่ะ
2025-12-18,18:25,Zinchang,จ้างเฝ้าโต๊ะ,วันปกติ,Hashtags (#),หลังมอ,2025-12-18,พฤหัสบดี,,1,False,หาคนนั่งโต๊ะคับ #
2025-12-18,18:28,mmai,หาโต๊ะ,วันปกติ,Hashtags (#),หลังมอ,2025-12-26,ศุกร์,,3,True,หาโต๊ะ # ชั้น1วันที่26 2-3โต๊ะค่ะ
2025-12-18,18:28,mmai,หาโต๊ะ,วันปกติ,Hashtags (#),หลังมอ,2025-12-26,ศุกร์,,3,True,"""หาโต๊ะ # ชั้น1วันที่26 2-3โต๊ะค่ะ"""
2025-12-18,18:36,ส้มส้ม,หาโต๊ะ,วันปกติ,B2SIT,หลังมอ,2025-12-19,ศุกร์,,1,False,หาบีทูพรุ่งนี้ค่ะ
2025-12-18,18:40,Zinchang,จ้างเฝ้าโต๊ะ,วันปกติ,Hashtags (#),หลังมอ,2025-12-18,พฤหัสบดี,,1,False,หาคนนั่งโต๊ะ # คับ https://line.me/ti/p/a4-hrPh0Rp
2025-12-18,18:40,Zinchang,จ้างเฝ้าโต๊ะ,วันปกติ,Hashtags (#),หลังมอ,2025-12-18,พฤหัสบดี,,1,False,"""หาคนนั่งโต๊ะ # คับ https://line.me/ti/p/a4-hrPh0Rp"""
2025-12-18,18:49,KKK..,หาโต๊ะ,วันปกติ,Hashtags (#),หลังมอ,2025-12-19,ศุกร์,,1,False,หา#พรุ่งนี้คับ
2025-12-18,18:50,กี,จ้างเฝ้าโต๊ะ,วันปกติ,Replayground,หลังมอ,2025-12-18,พฤหัสบดี,,1,False,หาคนนั่งโต๊ะรีเพลย์ให้ค่ะ
2025-12-18,19:09,tttttt,จ้างเฝ้าโต๊ะ,วันปกติ,Replayground,หลังมอ,2025-12-18,พฤหัสบดี,,1,False,หาคนนั่งโต๊ะรีเพลวันนี้ครับ
2025-12-18,19:13,ปุย,หาโต๊ะ,วันปกติ,"Hashtags (#), Replayground",หลังมอ,2025-12-20,เสาร์,,2,True,หาแฮชไม่ก็รีเพล วันที่20 2โต๊ะค่ะะ
2025-12-18,19:22,หิวนอน,จ้างเฝ้าโต๊ะ,วันปกติ,Replayground,หลังมอ,2025-12-20,เสาร์,,1,False,หาคนนั่งโต๊ะค่ะรีเพล 20:00-21:00 (100)
2025-12-18,19:22,หิวนอน,จ้างเฝ้าโต๊ะ,วันปกติ,Replayground,หลังมอ,2025-12-21,อาทิตย์,,1,False,หาคนนั่งโต๊ะค่ะรีเพล 20:00-21:00 (100)
2025-12-18,19:29,ar,จ้างเฝ้าโต๊ะ,วันปกติ,,,2025-12-20,เสาร์,,1,False,หาคนนั่งเเฮทเเทกครับ 20.30-22.00 ครับ 150฿https://line.me/ti/p/GMzS3MEAsx
2025-12-18,19:29,ar,จ้างเฝ้าโต๊ะ,วันปกติ,,,2025-12-22,จันทร์,,1,False,หาคนนั่งเเฮทเเทกครับ 20.30-22.00 ครับ 150฿https://line.me/ti/p/GMzS3MEAsx
2025-12-18,19:29,ar,จ้างเฝ้าโต๊ะ,วันปกติ,,,2025-12-30,อังคาร,,1,False,หาคนนั่งเเฮทเเทกครับ 20.30-22.00 ครับ 150฿https://line.me/ti/p/GMzS3MEAsx
2025-12-18,19:39,Pppppppppppp,หาโต๊ะ,วันปกติ,Hashtags (#),หลังมอ,2025-12-20,เสาร์,,1,False,หาโต๊ะ # วันเสาร์ที่ 20 ครับ https://line.me/ti/p/sl388St08T
2025-12-18,19:39,Pppppppppppp,หาโต๊ะ,วันปกติ,Hashtags (#),หลังมอ,2025-12-20,เสาร์,,1,False,"""หาโต๊ะ # วันเสาร์ที่ 20 ครับ https://line.me/ti/p/sl388St08T"""
2025-12-18,19:44,งืองือ,หาโต๊ะ,วันปกติ,Hashtags (#),หลังมอ,2025-12-19,ศุกร์,,1,False,หาโต๊ะ# ศุกร์ 19 คับ
2025-12-18,19:44,รับนั่งโต๊ะเด้อ,จ้างเฝ้าโต๊ะ,วันปกติ,,ในเมือง,2025-12-10,พุธ,,1,False,หาคนนั่งในเมือง 10นาทีถึง
2025-12-18,19:47,Hi,จ้างเฝ้าโต๊ะ,วันปกติ,"Hashtags (#), Replayground",หลังมอ,2026-01-01,พฤหัสบดี,,1,False,there หาคนนั่งโต๊ะ# ครับ 1 ชม
2025-12-18,19:47,Hi there,จ้างเฝ้าโต๊ะ,วันปกติ,Hashtags (#),หลังมอ,2026-01-01,พฤหัสบดี,,1,False,หาคนนั่งโต๊ะ# ครับ 1 ชม
2025-12-18,20:06,ar,จ้างเฝ้าโต๊ะ,วันปกติ,,,2025-12-20,เสาร์,,1,False,หาคนนั่งเเฮทเเทกครับ 20.30-22.00 ครับ 170 ฿https://line.me/ti/p/GMzS3MEAsx
2025-12-18,20:06,ar,จ้างเฝ้าโต๊ะ,วันปกติ,,,2025-12-22,จันทร์,,1,False,หาคนนั่งเเฮทเเทกครับ 20.30-22.00 ครับ 170 ฿https://line.me/ti/p/GMzS3MEAsx
2025-12-18,20:06,ar,จ้างเฝ้าโต๊ะ,วันปกติ,,,2025-12-30,อังคาร,,1,False,หาคนนั่งเเฮทเเทกครับ 20.30-22.00 ครับ 170 ฿https://line.me/ti/p/GMzS3MEAsx
2025-12-18,20:09,Jjoq,หาโต๊ะ,วันปกติ,Hashtags (#),หลังมอ,2025-12-19,ศุกร์,,1,False,หาโต๊ะแฮชแทกพรุ่งนี้ครับ
2025-12-18,20:28,น้องไข่เจียว,หาโต๊ะ,วันปกติ,Hashtags (#),หลังมอ,2025-12-19,ศุกร์,,1,False,หาโต๊ะ#วันที่19ค่ะ
2025-12-18,20:37,อ้วน,จ้างเฝ้าโต๊ะ,วันปกติ,Hashtags (#),หลังมอ,2025-12-18,พฤหัสบดี,,1,False,หาคนนั่ง#ตอนนี้ค่ะ
2025-12-18,20:49,Jjoq,หาโต๊ะ,วันปกติ,Hashtags (#),หลังมอ,2025-12-19,ศุกร์,,1,False,หาโต๊ะ#วันที่19สองโต๊ะครับ
2025-12-18,21:39,KKK..,หาโต๊ะ,วันปกติ,Replayground,หลังมอ,2025-12-19,ศุกร์,,1,False,หาโต๊ะรีเพลพรุ่งนี้คับ
2025-12-18,21:59,Kkkkkkooooo,หาโต๊ะ,วันปกติ,B2SIT,หลังมอ,2025-12-19,ศุกร์,,1,False,หาโต๊ะบีทูพรุ่งนี้งับบบบ
2025-12-18,22:20,Kkkkkkooooo,หาโต๊ะ,วันปกติ,B2SIT,หลังมอ,2025-12-19,ศุกร์,,1,False,หาโต๊ะบีทูพรุ่งนี้งับบบบราคาไม่จำกัด
2025-12-18,22:24,Earthhhh,หาโต๊ะ,วันปกติ,Hashtags (#),หลังมอ,2025-12-19,ศุกร์,,1,False,หาโต๊ะ#พรุ่งนี้
2025-12-18,22:25,Guh,หาโต๊ะ,วันปกติ,Picasso,หลังมอ,2025-12-10,พุธ,,1,False,หาโต๊ะปิกัส10 คนค่า
2025-12-18,23:38,GYSX,หาโต๊ะ,วันปกติ,Hashtags (#),หลังมอ,2025-12-19,ศุกร์,,1,False,หาโต๊ะ # พน
2025-12-19,00:08,hh,หาโต๊ะ,วันปกติ,B2SIT,หลังมอ,2025-12-19,ศุกร์,,1,False,หาโต๊ะบีทูค่ะ
2025-12-19,01:11,mamipoko,หาโต๊ะ,วันปกติ,Hashtags (#),หลังมอ,2025-12-26,ศุกร์,A,5,True,หาโต๊ะ#5โต๊ะ โซนA วันที่26ครับ ถ้ามีจะดีใจมาก🤟🏻
2025-12-19,02:39,มอมเมา,จ้างเฝ้าโต๊ะ,วันปกติ,Hashtags (#),หลังมอ,2025-12-19,ศุกร์,,1,False,หาคนนั่ง#วันนี้ค่าาา
2025-12-19,02:49,ชี,หาโต๊ะ,คริสมาส,Hashtags (#),หลังมอ,2025-12-25,พฤหัสบดี,,1,False,หา # วันที่ 25 ค่า
2025-12-19,03:21,🥰🥰🫶🏻🫶🏻🫶🏻,หาโต๊ะ,วันปกติ,Hashtags (#),หลังมอ,2025-12-19,ศุกร์,A,1,False,หาโต๊ะ# โซนa วันนี้ค่ะ
2025-12-19,05:04,Earthhhh,หาโต๊ะ,วันปกติ,Hashtags (#),หลังมอ,2025-12-19,ศุกร์,,3,True,หาโต๊ะ#3โต๊ะวันที่19
2025-12-19,05:20,Jamie🫦,หาโต๊ะ,วันปกติ,Hashtags (#),หลังมอ,2025-12-19,ศุกร์,,1,False,หาโต๊ะ #วันนี้ ค่ะ
2025-12-19,08:58,TD.,จ้างเฝ้าโต๊ะ,วันปกติ,Jinlong,ในเมือง,2025-12-30,อังคาร,,1,False,วันนี้หาคนนั่งโต๊ะ จินหลง 30-1ชมครับ https://line.me/ti/p/3tEAtPaAAr
2025-12-19,08:58,TD.,จ้างเฝ้าโต๊ะ,วันปกติ,Jinlong,ในเมือง,2026-01-01,พฤหัสบดี,,1,False,วันนี้หาคนนั่งโต๊ะ จินหลง 30-1ชมครับ https://line.me/ti/p/3tEAtPaAAr
2025-12-19,11:18,pik,หาโต๊ะ,วันปกติ,"Hashtags (#), Replayground",หลังมอ,2025-12-19,ศุกร์,,2,True,หาโต๊ะ รีเพล/# 2โต๊ะวันนี้ค่า
2025-12-19,11:29,🥰🥰🫶🏻🫶🏻🫶🏻,หาโต๊ะ,วันปกติ,Hashtags (#),หลังมอ,2025-12-19,ศุกร์,,1,False,หาโต๊ะ# วันนี้ค่าาา
2025-12-19,12:21,จี่หอย,หาโต๊ะ,วันปกติ,,,2025-12-19,ศุกร์,,1,False,มีใครปล่อยกู็นศ.ไหมครับ
2025-12-19,12:38,😴🐶*,จ้างเฝ้าโต๊ะ,วันปกติ,Hashtags (#),หลังมอ,2025-12-19,ศุกร์,,1,False,หาคนนั่งโต๊ะ#วันนี้
2025-12-19,12:44,Peak,หาโต๊ะ,วันปกติ,Hashtags (#),หลังมอ,2025-12-27,เสาร์,A,1,False,หาโต๊ะ#วันที่27โซนAครับ
2025-12-19,13:01,gigy,หาโต๊ะ,วันปกติ,Hashtags (#),หลังมอ,2025-12-19,ศุกร์,A,1,False,"หาโต๊ะ # วันนี้โซนA,B"
2025-12-19,13:10,มอมเมา,จ้างเฝ้าโต๊ะ,วันปกติ,Hashtags (#),หลังมอ,2025-12-19,ศุกร์,,1,False,หาคนนั่งโต๊ะ#วันนี้ค่าา
2025-12-19,13:31,น้องไข่เจียว,หาโต๊ะ,วันปกติ,"Hashtags (#), Replayground",หลังมอ,2025-12-19,ศุกร์,,1,False,หาโต๊ะ รีเพล/# วันนี้ค่ะ
2025-12-19,13:37,รักนะ,หาโต๊ะ,วันปกติ,Hashtags (#),หลังมอ,2025-12-20,เสาร์,,1,False,หาโต๊ะ#โซนไหนก็ได้ 3-4 โต้ะ พรุ่งนี้
2025-12-19,13:37,รักนะ,หาโต๊ะ,วันปกติ,Hashtags (#),หลังมอ,2026-01-03,เสาร์,,1,False,หาโต๊ะ#โซนไหนก็ได้ 3-4 โต้ะ พรุ่งนี้
2025-12-19,13:37,รักนะ,หาโต๊ะ,วันปกติ,Hashtags (#),หลังมอ,2026-01-04,อาทิตย์,,1,False,หาโต๊ะ#โซนไหนก็ได้ 3-4 โต้ะ พรุ่งนี้
2025-12-19,13:54,ab,จ้างเฝ้าโต๊ะ,วันปกติ,B2SIT,หลังมอ,2025-12-19,ศุกร์,,1,False,หาคนนั่งบีทูวันนี้
2025-12-19,13:56,มุ,หาโต๊ะ,วันปกติ,Sigma,ในเมือง,2025-12-19,ศุกร์,,1,False,หาโต๊ะซิกม่าค่า
2025-12-19,14:08,Pppppppppppp,หาโต๊ะ,วันปกติ,Hashtags (#),หลังมอ,2025-12-20,เสาร์,A,1,False,หาโต๊ะ # โซน A วันเสาร์ที่ 20 คร้บ https://line.me/ti/p/sl388St08T
2025-12-19,14:08,Pppppppppppp,หาโต๊ะ,วันปกติ,Hashtags (#),หลังมอ,2025-12-20,เสาร์,A,1,False,"""หาโต๊ะ # โซน A วันเสาร์ที่ 20 คร้บ https://line.me/ti/p/sl388St08T"""
2025-12-19,14:11,รักนะ,หาโต๊ะ,วันปกติ,Hashtags (#),หลังมอ,2025-12-20,เสาร์,,4,True,หา# พรุ่งนี้ 3-4โต๊ะ
2025-12-19,14:11,รักนะ,หาโต๊ะ,วันปกติ,Hashtags (#),หลังมอ,2026-01-03,เสาร์,,4,True,หา# พรุ่งนี้ 3-4โต๊ะ
2025-12-19,14:18,mmai,หาโต๊ะ,วันปกติ,Hashtags (#),หลังมอ,2025-12-26,ศุกร์,,3,True,หาโต๊ะ # ชั้น1วันที่26 2-3โต๊ะค่ะ
2025-12-19,14:18,mmai,หาโต๊ะ,วันปกติ,Hashtags (#),หลังมอ,2025-12-26,ศุกร์,,3,True,"""หาโต๊ะ # ชั้น1วันที่26 2-3โต๊ะค่ะ"""
2025-12-19,14:19,มะหนุย,หาโต๊ะ,วันปกติ,,หลังมอ,2025-12-19,ศุกร์,,1,False,หาโต๊ะหลังมอ
2025-12-19,14:42,Earthhhh,หาโต๊ะ,วันปกติ,Hashtags (#),หลังมอ,2025-12-19,ศุกร์,,3,True,หาโต๊ะ# 3โต๊ะคับ
2025-12-19,14:42,ปอมปอม,จ้างเฝ้าโต๊ะ,วันปกติ,B2SIT,หลังมอ,2025-12-19,ศุกร์,,1,False,หาคนนั่งโต๊ะบีทูวันนี้ค่ะ
2025-12-19,14:54,Jude,หาโต๊ะ,วันปกติ,Hashtags (#),หลังมอ,2025-12-19,ศุกร์,,1,True,หาโต๊ะ # วันนี้1โต๊ะครับ
2025-12-19,14:55,น้องคีม,หาโต๊ะ,วันปกติ,Hashtags (#),หลังมอ,2025-12-19,ศุกร์,,2,True,จุ๊บมั๊วะ หาโต๊ะ#2โต๊ะ วันนี้
2025-12-19,14:55,น้องคีม จุ๊บมั๊วะ,หาโต๊ะ,วันปกติ,Hashtags (#),หลังมอ,2025-12-19,ศุกร์,,2,True,หาโต๊ะ#2โต๊ะ วันนี้
2025-12-19,15:04,มะหนุย,หาโต๊ะ,วันปกติ,Hashtags (#),หลังมอ,2025-12-19,ศุกร์,,1,False,หาโต๊ะ # วันนี้ราคาคุยกันได้
2025-12-19,15:31,Earthhhh,หาโต๊ะ,วันปกติ,Replayground,หลังมอ,2025-12-19,ศุกร์,,4,True,หาโต๊ะรีเพลย์ 4 โต๊ะวันนี้ราคาได้หมด
2025-12-19,16:47,kupuk,หาโต๊ะ,วันปกติ,"Hashtags (#), Replayground",หลังมอ,2025-12-19,ศุกร์,,2,True,หาโต๊ะ# รีเพ 2โต๊ะครับ
2025-12-19,16:54,..🌼🌼..,จ้างเฝ้าโต๊ะ,วันปกติ,Replayground,หลังมอ,2025-12-19,ศุกร์,,1,False,หาคนนั่งโต๊ะรีเพลวันนี้ค่ะ
2025-12-19,17:26,ส้มส้ม,จ้างเฝ้าโต๊ะ,วันปกติ,B2SIT,หลังมอ,2025-12-19,ศุกร์,,1,False,หาคนไปเอาโต๊ะบีทูค่ะ
2025-12-19,17:31,View,จ้างเฝ้าโต๊ะ,วันปกติ,,,2025-12-19,ศุกร์,,1,False,🙇🏻‍♀️  หาคนนั่งโต๊ะ อโลน ค่ะ
2025-12-19,17:31,View 🙇🏻‍♀️,จ้างเฝ้าโต๊ะ,วันปกติ,,,2025-12-19,ศุกร์,,1,False,หาคนนั่งโต๊ะ อโลน ค่ะ
2025-12-19,17:35,Pd3862,หาโต๊ะ,วันปกติ,Hashtags (#),หลังมอ,2025-12-19,ศุกร์,,1,False,หาโต๊ะ # ชั้นล่างคับ
2025-12-19,17:38,eieiei,หาโต๊ะ,วันปกติ,B2SIT,หลังมอ,2025-12-19,ศุกร์,,1,False,มีใครปล่อยโต๊ะบีทูมั้ยคะ
2025-12-19,18:07,007T,จ้างเฝ้าโต๊ะ,วันปกติ,Hashtags (#),หลังมอ,2025-12-19,ศุกร์,,1,False,หาคนนั่งโต๊ะ # ครับ
2025-12-19,18:14,Sinny,จ้างเฝ้าโต๊ะ,วันปกติ,Replayground,หลังมอ,2025-12-19,ศุกร์,,1,False,หาคนนั่งโต๊ะรีเพลวันนี้ค่ะ
2025-12-19,18:15,Nontawat_ji,จ้างเฝ้าโต๊ะ,วันปกติ,Rusty,ในเมือง,2025-12-19,ศุกร์,,1,False,หาคนนั่งโต๊ะrustyวันนี้ครับ
2025-12-19,18:16,Auuuuu,หาโต๊ะ,วันปกติ,B2SIT,หลังมอ,2025-12-19,ศุกร์,,1,False,หาบีทูค่ะ
2025-12-19,18:18,nonamee,จ้างเฝ้าโต๊ะ,วันปกติ,Replayground,หลังมอ,2025-12-19,ศุกร์,,1,False,หาคนนั่งรีเพลวันนี้ค่ะ
2025-12-19,18:25,KKK..,จ้างเฝ้าโต๊ะ,วันปกติ,Replayground,หลังมอ,2025-12-20,เสาร์,,1,False,หาคนนั่งโต๊ะreplay 20:30ครับ
2025-12-19,18:25,KKK..,จ้างเฝ้าโต๊ะ,วันปกติ,Replayground,หลังมอ,2025-12-30,อังคาร,,1,False,หาคนนั่งโต๊ะreplay 20:30ครับ
2025-12-19,18:37,”A,หาโต๊ะ,วันปกติ,Hashtags (#),หลังมอ,2025-12-19,ศุกร์,,1,False,Lot of Drink“ มีใครปล่อยโต๊ะ # มั้ยคะ
2025-12-19,18:37,Kmn,จ้างเฝ้าโต๊ะ,วันปกติ,Sigma,ในเมือง,2025-12-19,ศุกร์,,1,False,หาคนนั่งซิกม่าค่ะ
2025-12-19,18:37,”A Lot of Drink“,หาโต๊ะ,วันปกติ,Hashtags (#),หลังมอ,2025-12-19,ศุกร์,,1,False,มีใครปล่อยโต๊ะ # มั้ยคะ
2025-12-19,18:37,…123,จ้างเฝ้าโต๊ะ,วันปกติ,Jinlong,ในเมือง,2025-12-19,ศุกร์,,1,False,หาคนนั่งจินหลงค่ะ
2025-12-19,18:47,ปุย,จ้างเฝ้าโต๊ะ,วันปกติ,Replayground,หลังมอ,2025-12-19,ศุกร์,,1,False,หาคนนั่งโต๊ะรีเพลค่ะวันนี้
2025-12-19,18:54,อิงงk,จ้างเฝ้าโต๊ะ,วันปกติ,B2SIT,หลังมอ,2025-12-19,ศุกร์,,1,False,หาคนนั่งบีทูวันนี้ค่ะ
2025-12-19,18:56,Hshsh,จ้างเฝ้าโต๊ะ,วันปกติ,Sigma,ในเมือง,2025-12-19,ศุกร์,,1,False,หาคนนั่ง ซิกม่า
2025-12-19,19:01,ปอมปอม,หาโต๊ะ,วันปกติ,B2SIT,หลังมอ,2025-12-19,ศุกร์,,1,False,หาคนปล่อยโต๊ะบีทูวันนี้ค่า
2025-12-19,19:04,ALFEEM,จ้างเฝ้าโต๊ะ,วันปกติ,,,2025-12-19,ศุกร์,,1,False,หาคนเฝ้าโต๊ะ
2025-12-19,19:08,Build,จ้างเฝ้าโต๊ะ,วันปกติ,,,2025-12-19,ศุกร์,,1,False,หาคนนั่งโต๊ะให้ค่ะ
2025-12-19,19:10,sis,หาโต๊ะ,วันปกติ,B2SIT,หลังมอ,2025-12-19,ศุกร์,,1,False,หาคนปล่อยโต๊ะบีทูค่ะ
2025-12-19,19:12,fr2,หาโต๊ะ,วันปกติ,Hashtags (#),หลังมอ,2025-12-20,เสาร์,,1,False,หาโต๊ะ#วันพรุ่งนี้ครับ
2025-12-19,19:43,Nubtung,"หาโต๊ะ, จ้างวอร์กอิน",วันปกติ,Hashtags (#),หลังมอ,2025-12-19,ศุกร์,,1,False,มีใครตามหาโต๊ะ # ไหมคะมีคิววอคโต๊ะหลุดนะคะ
2025-12-19,20:15,Guh,หาโต๊ะ,วันปกติ,Rusty,ในเมือง,2025-12-19,ศุกร์,,1,False,มีใครปล่อยโต๊ะ rusty มั้ยคะ
2025-12-19,20:19,Mewme,หาโต๊ะ,วันปกติ,B2SIT,หลังมอ,2025-12-19,ศุกร์,,1,False,หาโต๊ะบีทูตอนนี้ครับ
2025-12-19,20:20,hart,หาโต๊ะ,วันปกติ,B2SIT,หลังมอ,2025-12-19,ศุกร์,,1,False,มีใครปล่อยโต๊ะบีทูไหมคะ
2025-12-19,20:21,เจ้,หาโต๊ะ,วันปกติ,Hashtags (#),หลังมอ,2025-12-19,ศุกร์,A,1,False,มีใครปล่อยโตะ#ไหมคะ โซนA วันนี้
